id,Title,Votes,Status,Types,Episodes,Score,Source,Members,Popularity,Favourites,Rating,Year,Season,Genres,Studios
48736,Sono Bisque Doll wa Koi wo Suru,394122,finished_airing,tv,12,8.36,manga,688677,230,15209,pg_13,2022,winter,"['Otaku Culture', 'Romance', 'School', 'Seinen', 'Slice of Life']",['CloverWorks']
22297,Fate/stay night: Unlimited Blade Works,604180,finished_airing,tv,12,8.19,visual_novel,949501,126,15177,r,2014,fall,"['Action', 'Fantasy', 'Supernatural']",['ufotable']
28891,Haikyuu!! Second Season,828034,finished_airing,tv,25,8.65,manga,1244940,83,15077,pg_13,2015,fall,"['School', 'Shounen', 'Sports', 'Team Sports']",['Production I.G']
437,Perfect Blue,304046,finished_airing,movie,1,8.53,novel,569445,312,15036,r+,1998,winter,"['Adult Cast', 'Avant Garde', 'Drama', 'Horror', 'Psychological', 'Showbiz']",['Madhouse']
39533,Given,257724,finished_airing,tv,11,8.35,manga,470041,386,14986,pg_13,2019,summer,"['Boys Love', 'Drama', 'Music', 'Romance', 'Slice of Life']",['Lerche']
820,Ginga Eiyuu Densetsu,70280,finished_airing,ova,110,9.03,novel,281045,700,14635,r,1988,winter,"['Adult Cast', 'Drama', 'Military', 'Sci-Fi', 'Space']",['Kitty Film Mitaka Studio']
849,Suzumiya Haruhi no Yuuutsu,448089,finished_airing,tv,14,7.84,light_novel,847377,157,14534,pg_13,2006,spring,"['Comedy', 'Mystery', 'School', 'Sci-Fi', 'Slice of Life']",['Kyoto Animation']
32935,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,695081,finished_airing,tv,10,8.79,manga,1039979,111,14483,pg_13,2016,fall,"['School', 'Shounen', 'Sports', 'Team Sports']",['Production I.G']
28977,Gintama°,215232,finished_airing,tv,51,9.08,manga,537973,335,14432,pg_13,2015,spring,"['Action', 'Comedy', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",['Bandai Namco Pictures']
4081,Natsume Yuujinchou,170092,finished_airing,tv,13,8.32,manga,484177,374,14384,pg_13,2008,summer,"['Drama', 'Iyashikei', 'Mythology', 'Shoujo', 'Slice of Life', 'Supernatural']","[""Brain's Base""]"
25013,Akatsuki no Yona,371111,finished_airing,tv,24,8.03,manga,752190,195,14364,pg_13,2014,fall,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']",['Pierrot']
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,353816,finished_airing,tv,12,8.74,light_novel,598901,284,14323,r,2021,fall,"['Drama', 'Ecchi', 'Fantasy', 'Isekai', 'Reincarnation']",['Studio Bind']
31646,3-gatsu no Lion,252826,finished_airing,tv,22,8.39,manga,607503,277,14228,pg_13,2016,fall,"['Childcare', 'Drama', 'Iyashikei', 'Seinen', 'Slice of Life', 'Strategy Game']",['Shaft']
35180,3-gatsu no Lion 2nd Season,177007,finished_airing,tv,22,8.95,manga,353322,531,14153,pg_13,2017,fall,"['Childcare', 'Drama', 'Iyashikei', 'Seinen', 'Slice of Life', 'Strategy Game']",['Shaft']
22135,Ping Pong the Animation,161105,finished_airing,tv,11,8.62,manga,343605,550,13964,pg_13,2014,spring,"['Drama', 'Seinen', 'Sports']",['Tatsunoko Production']
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),579853,finished_airing,tv,12,7.86,light_novel,920270,138,13664,pg_13,2017,summer,"['Drama', 'Psychological', 'School']",['Lerche']
7791,K-On!!,347360,finished_airing,tv,26,8.17,4_koma_manga,623756,270,13562,pg_13,2010,spring,"['CGDCT', 'Comedy', 'Music', 'School']",['Kyoto Animation']
223,Dragon Ball,597187,finished_airing,tv,153,7.96,manga,913074,142,13432,pg_13,1986,winter,"['Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",['Toei Animation']
6,Trigun,328878,finished_airing,tv,26,8.22,manga,661392,242,13296,pg_13,1998,spring,"['Action', 'Adult Cast', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen']",['Madhouse']
1482,D.Gray-man,271412,finished_airing,tv,103,8.03,manga,642258,254,13171,pg_13,2006,fall,"['Action', 'Adventure', 'Comedy', 'Mythology', 'Shounen', 'Super Power']",['TMS Entertainment']
11843,Danshi Koukousei no Nichijou,375335,finished_airing,tv,12,8.24,web_manga,736618,206,13053,pg_13,2012,winter,"['Comedy', 'Gag Humor', 'School']",['Sunrise']
38680,Fruits Basket 1st Season,318198,finished_airing,tv,25,8.22,manga,673139,236,12913,pg_13,2019,spring,"['Drama', 'Fantasy', 'Love Polygon', 'Romance', 'Shoujo']",['TMS Entertainment']
14713,Kamisama Hajimemashita,295743,finished_airing,tv,13,8.08,manga,570690,309,12769,pg_13,2012,fall,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Shoujo', 'Supernatural']",['TMS Entertainment']
36456,Boku no Hero Academia 3rd Season,1261782,finished_airing,tv,25,8.09,manga,1902826,25,12722,pg_13,2018,spring,"['Action', 'School', 'Shounen', 'Super Power']",['Bones']
35839,Sora yori mo Tooi Basho,191154,finished_airing,tv,13,8.54,original,440191,418,12681,pg_13,2018,winter,"['Adventure', 'Comedy', 'Drama']",['Madhouse']
235,Detective Conan,144612,currently_airing,tv,,8.16,manga,309800,621,12628,pg_13,1996,winter,"['Adventure', 'Comedy', 'Detective', 'Mystery', 'Shounen']",['TMS Entertainment']
7311,Suzumiya Haruhi no Shoushitsu,287421,finished_airing,movie,1,8.62,light_novel,561446,319,12597,pg_13,2010,winter,"['Mystery', 'School', 'Sci-Fi', 'Supernatural']",['Kyoto Animation']
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,326283,finished_airing,tv,12,8.38,light_novel,606376,279,12562,pg_13,2020,summer,"['Comedy', 'Love Polygon', 'Romance', 'School']",['feel.']
26243,Owari no Seraph,646575,finished_airing,tv,12,7.49,manga,1173880,88,12427,r,2015,spring,"['Action', 'Drama', 'Military', 'Shounen', 'Supernatural', 'Vampire']",['Wit Studio']
38101,5-toubun no Hanayome,509438,finished_airing,tv,12,7.68,manga,782608,180,12154,pg_13,2019,winter,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",['Tezuka Productions']
22789,Barakamon,311454,finished_airing,tv,12,8.39,web_manga,600040,283,11998,pg_13,2014,summer,"['Childcare', 'Iyashikei', 'Slice of Life', 'Visual Arts']",['Kinema Citrus']
790,Ergo Proxy,217283,finished_airing,tv,23,7.91,original,575604,306,11994,r,2006,winter,"['Mystery', 'Psychological', 'Sci-Fi']",['Manglobe']
41457,86,265531,finished_airing,tv,11,8.24,light_novel,536548,339,11874,r,2021,spring,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",['A-1 Pictures']
40356,Tate no Yuusha no Nariagari Season 2,64998,currently_airing,tv,13,6.73,light_novel,556020,324,11872,pg_13,2022,spring,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']","['Kinema Citrus', 'DR Movie']"
17895,Golden Time,486869,finished_airing,tv,24,7.75,light_novel,909545,143,11816,pg_13,2013,fall,"['Comedy', 'Drama', 'Love Polygon', 'Romance']",['J.C.Staff']
232,Cardcaptor Sakura,201449,finished_airing,tv,70,8.15,manga,394852,469,11803,pg,1998,spring,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mahou Shoujo', 'Romance', 'School', 'Shoujo']",['Madhouse']
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,753568,finished_airing,movie,1,8.66,manga,1158948,90,11761,r,2020,fall,"['Action', 'Fantasy', 'Historical', 'Shounen']",['ufotable']
41025,Fumetsu no Anata e,274528,finished_airing,tv,20,8.39,manga,684087,232,11630,r,2021,spring,"['Adventure', 'Drama', 'Shounen', 'Supernatural']","[""Brain's Base""]"
6045,Kimi ni Todoke,399105,finished_airing,tv,25,8,manga,810854,168,11602,pg_13,2009,fall,"['Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",['Production I.G']
47,Akira,442726,finished_airing,movie,1,8.16,manga,729945,212,11518,r+,1988,summer,"['Action', 'Adventure', 'Gore', 'Horror', 'Military', 'Sci-Fi', 'Seinen', 'Supernatural']",['Tokyo Movie Shinsha']
22043,Fairy Tail (2014),502448,finished_airing,tv,102,7.66,manga,885962,147,11377,pg_13,2014,spring,"['Action', 'Adventure', 'Fantasy', 'Shounen']","['A-1 Pictures', 'Bridge']"
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,883450,finished_airing,tv,10,8.28,light_novel,1317703,75,11333,pg_13,2017,winter,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Reincarnation']",['Studio Deen']
18153,Kyoukai no Kanata,507811,finished_airing,tv,12,7.74,light_novel,1055684,110,11331,pg_13,2013,fall,"['Fantasy', 'Slice of Life', 'Supernatural']",['Kyoto Animation']
35557,Houseki no Kuni (TV),168319,finished_airing,tv,12,8.4,manga,392403,473,11294,pg_13,2017,fall,"['Action', 'Anthropomorphic', 'Drama', 'Fantasy', 'Mystery', 'Seinen']",['Orange']
43,Koukaku Kidoutai,294423,finished_airing,movie,1,8.28,manga,557168,322,11237,r+,1995,fall,"['Action', 'Adult Cast', 'Detective', 'Mecha', 'Psychological', 'Sci-Fi', 'Seinen']",['Production I.G']
1887,Lucky☆Star,301192,finished_airing,tv,24,7.74,4_koma_manga,601487,281,11171,pg_13,2007,spring,"['CGDCT', 'Comedy', 'Gag Humor', 'Otaku Culture', 'School']",['Kyoto Animation']
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,403134,finished_airing,tv,12,8.48,light_novel,704836,225,11131,r,2021,winter,"['Drama', 'Fantasy', 'Isekai', 'Psychological', 'Suspense', 'Time Travel']",['White Fox']
30503,Noragami Aragoto,814615,finished_airing,tv,13,8.17,manga,1312839,76,11125,pg_13,2015,fall,"['Action', 'Fantasy', 'Mythology', 'Shounen']",['Bones']
42923,SK∞,224943,finished_airing,tv,12,8.04,original,447736,408,11076,pg_13,2021,winter,['Sports'],['Bones']
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,854110,finished_airing,tv,13,7.56,light_novel,1354100,72,10863,pg_13,2015,spring,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",['J.C.Staff']
27775,Plastic Memories,423512,finished_airing,tv,13,7.92,original,836919,161,10839,pg_13,2015,spring,"['Drama', 'Romance', 'Sci-Fi']",['Doga Kobo']
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,533609,finished_airing,tv,13,8.37,light_novel,936382,135,10832,r,2020,summer,"['Drama', 'Fantasy', 'Isekai', 'Psychological', 'Suspense', 'Time Travel']",['White Fox']
44511,Chainsaw Man,12,not_yet_aired,tv,,,manga,419666,437,10762,,,,"['Action', 'Adventure', 'Gore', 'Mythology', 'Shounen']",['MAPPA']
15809,Hataraku Maou-sama!,849355,finished_airing,tv,13,7.78,light_novel,1370226,67,10656,pg_13,2013,spring,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Supernatural']",['White Fox']
32615,Youjo Senki,432124,finished_airing,tv,12,7.97,light_novel,785487,179,10649,r,2017,winter,"['Action', 'Isekai', 'Military', 'Reincarnation']",['Nut']
38826,Tenki no Ko,483213,finished_airing,movie,1,8.32,original,804473,171,10643,pg_13,2019,summer,"['Drama', 'Fantasy', 'Romance', 'Slice of Life']",['CoMix Wave Films']
39783,5-toubun no Hanayome ∬,337076,finished_airing,tv,12,8.12,manga,569192,314,10632,pg_13,2021,winter,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",['Bibury Animation Studios']
12355,Ookami Kodomo no Ame to Yuki,420038,finished_airing,movie,1,8.59,original,737892,205,10610,g,2012,summer,"['Childcare', 'Fantasy', 'Slice of Life']",['Studio Chizu']
30484,Steins;Gate 0,365233,finished_airing,tv,23,8.52,visual_novel,763309,189,10569,pg_13,2018,spring,"['Drama', 'Sci-Fi', 'Suspense', 'Time Travel']",['White Fox']
20785,Mahouka Koukou no Rettousei,531915,finished_airing,tv,26,7.43,light_novel,949482,127,10562,pg_13,2014,spring,"['Action', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",['Madhouse']
48926,"Komi-san wa, Comyushou desu.",324385,finished_airing,tv,12,8.03,4_koma_manga,652420,246,10545,pg_13,2021,fall,"['Comedy', 'Romantic Subtext', 'School', 'Shounen']",['OLM']
18897,Nisekoi,605056,finished_airing,tv,20,7.59,manga,1060774,109,10427,pg_13,2014,winter,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",['Shaft']
6594,Katanagatari,199911,finished_airing,tv,12,8.33,light_novel,518014,350,10370,r,2010,winter,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']",['White Fox']
23289,Gekkan Shoujo Nozaki-kun,465577,finished_airing,tv,12,7.86,4_koma_manga,842935,160,10342,pg_13,2014,summer,"['Comedy', 'Otaku Culture', 'Romance', 'School']",['Doga Kobo']
1689,Byousoku 5 Centimeter,512105,finished_airing,movie,3,7.6,original,848691,156,10260,pg_13,2007,winter,"['Drama', 'Romance', 'Slice of Life']",['CoMix Wave Films']
39534,Jibaku Shounen Hanako-kun,238158,finished_airing,tv,12,7.85,manga,487449,370,10131,pg_13,2020,winter,"['Comedy', 'School', 'Shounen', 'Supernatural']",['Lerche']
35062,Mahoutsukai no Yome,329931,finished_airing,tv,24,8.07,manga,786638,177,10051,pg_13,2017,fall,"['Fantasy', 'Shounen', 'Slice of Life']",['Wit Studio']
27899,Tokyo Ghoul √A,1089113,finished_airing,tv,12,7.03,manga,1591530,45,10013,r,2015,winter,"['Action', 'Fantasy', 'Gore', 'Horror', 'Psychological', 'Seinen']",['Pierrot']
17265,Log Horizon,536489,finished_airing,tv,25,7.94,light_novel,1022167,116,9921,pg_13,2013,fall,"['Action', 'Adult Cast', 'Adventure', 'Fantasy', 'Video Game']",['Satelight']
35968,Wotaku ni Koi wa Muzukashii,441373,finished_airing,tv,11,7.95,web_manga,822459,166,9853,pg_13,2018,spring,"['Adult Cast', 'Otaku Culture', 'Romance', 'Workplace']",['A-1 Pictures']
41587,Boku no Hero Academia 5th Season,419788,finished_airing,tv,25,7.43,manga,915217,140,9782,pg_13,2021,spring,"['Action', 'School', 'Shounen', 'Super Power']",['Bones']
136,Hunter x Hunter,256839,finished_airing,tv,62,8.4,manga,523679,345,9664,pg_13,1999,fall,"['Action', 'Adventure', 'Fantasy', 'Shounen']",['Nippon Animation']
40834,Ousama Ranking,206913,finished_airing,tv,23,8.63,web_manga,421968,434,9635,pg_13,2021,fall,"['Adventure', 'Fantasy']",['Wit Studio']
34933,Kakegurui,790862,finished_airing,tv,12,7.26,manga,1277148,80,9628,r,2017,summer,"['Drama', 'High Stakes Game', 'Mystery', 'Psychological', 'School', 'Shounen', 'Strategy Game']",['MAPPA']
39551,Tensei shitara Slime Datta Ken 2nd Season,415893,finished_airing,tv,12,8.4,manga,738850,203,9555,pg_13,2021,winter,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']",['8bit']
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,303527,finished_airing,tv,12,8.32,manga,547020,329,9545,pg_13,2021,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']",['8bit']
185,Initial D First Stage,157650,finished_airing,tv,26,8.31,manga,310165,619,9535,pg_13,1998,spring,"['Action', 'Drama', 'Racing', 'Seinen']","['Gallop', 'Studio Comet']"
10408,Hotarubi no Mori e,413457,finished_airing,movie,1,8.31,manga,734154,208,9529,g,2011,summer,"['Drama', 'Romance', 'Shoujo', 'Supernatural']","[""Brain's Base""]"
45,Rurouni Kenshin: Meiji Kenkaku Romantan,220426,finished_airing,tv,94,8.3,manga,451050,403,9504,pg_13,1996,winter,"['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai', 'Shounen']","['Gallop', 'Studio Deen']"
8074,Highschool of the Dead,863405,finished_airing,tv,12,7.08,manga,1357260,69,9352,r+,2010,summer,"['Action', 'Ecchi', 'Gore', 'Horror', 'Shounen', 'Supernatural', 'Survival']",['Madhouse']
34798,Yuru Camp△,183578,finished_airing,tv,12,8.27,manga,417822,439,9296,pg_13,2018,winter,"['CGDCT', 'Iyashikei', 'Slice of Life']",['C-Station']
21995,Ao Haru Ride,440299,finished_airing,tv,12,7.65,manga,810850,169,9214,pg_13,2014,summer,"['Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",['Production I.G']
16067,Nagi no Asu kara,238044,finished_airing,tv,26,8,original,556350,323,9210,pg_13,2013,fall,"['Drama', 'Fantasy', 'Romance']",['P.A. Works']
18507,Free!,407564,finished_airing,tv,12,7.34,original,732679,210,9203,pg_13,2013,summer,"['School', 'Sports']","['Kyoto Animation', 'Animation Do']"
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,374089,finished_airing,movie,1,8.62,light_novel,587871,297,9142,pg_13,2019,spring,"['Drama', 'Romance', 'School', 'Supernatural']",['CloverWorks']
530,Bishoujo Senshi Sailor Moon,171228,finished_airing,tv,46,7.71,manga,340506,555,9101,pg_13,1992,spring,"['Mahou Shoujo', 'Mythology', 'Romance', 'Shoujo']",['Toei Animation']
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,143763,finished_airing,tv,26,8.28,manga,313919,612,9084,r,2007,fall,"['Adult Cast', 'High Stakes Game', 'Psychological', 'Seinen', 'Strategy Game', 'Suspense']",['Madhouse']
30015,ReLIFE,514965,finished_airing,tv,13,7.99,web_manga,914375,141,9077,pg_13,2016,summer,"['Drama', 'Romance', 'School', 'Slice of Life']",['TMS Entertainment']
7674,Bakuman.,277224,finished_airing,tv,25,8.2,manga,572738,308,9071,pg_13,2010,fall,"['Comedy', 'Drama', 'Otaku Culture', 'Romance', 'Shounen']",['J.C.Staff']
2034,Lovely★Complex,265835,finished_airing,tv,24,8.03,manga,527176,343,9055,pg_13,2007,spring,"['Comedy', 'Romance', 'Shoujo']",['Toei Animation']
21881,Sword Art Online II,1212259,finished_airing,tv,24,6.71,light_novel,1779113,33,9005,pg_13,2014,summer,"['Action', 'Adventure', 'Fantasy', 'Love Polygon', 'Romance', 'Video Game']",['A-1 Pictures']
30694,Dragon Ball Super,464362,finished_airing,tv,131,7.42,manga,718611,218,8975,pg_13,2015,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",['Toei Animation']
15583,Date A Live,527017,finished_airing,tv,12,7.17,light_novel,918687,139,8971,r,2013,spring,"['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']",['AIC PLUS+']
39195,Beastars,457940,finished_airing,tv,12,7.88,manga,733341,209,8930,r,2019,fall,"['Anthropomorphic', 'Drama', 'Psychological', 'School', 'Shounen', 'Slice of Life']",['Orange']
46095,Vivy: Fluorite Eye's Song,190061,finished_airing,tv,13,8.44,original,424312,432,8850,r,2021,spring,"['Action', 'Music', 'Sci-Fi', 'Suspense', 'Time Travel']",['Wit Studio']
41389,Tonikaku Kawaii,335402,finished_airing,tv,12,7.92,manga,589256,295,8843,pg_13,2020,fall,"['Comedy', 'Romance', 'Shounen']",['Seven Arcs']
120,Fruits Basket,266245,finished_airing,tv,26,7.68,manga,501865,357,8813,pg_13,2001,summer,"['Drama', 'Fantasy', 'Love Polygon', 'Romance', 'Shoujo']",['Studio Deen']
48569,86 Part 2,153348,finished_airing,tv,12,8.71,light_novel,312790,615,8808,r,2021,fall,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",['A-1 Pictures']
237,Koukyoushihen Eureka Seven,174921,finished_airing,tv,50,8.06,original,411891,448,8804,pg_13,2005,spring,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']",['Bones']
40010,Ishuzoku Reviewers,253791,finished_airing,tv,12,7.46,manga,415888,444,8750,r+,2020,winter,"['Anthropomorphic', 'Comedy', 'Ecchi', 'Fantasy']",['Passione']
28701,Fate/stay night: Unlimited Blade Works 2nd Season,508600,finished_airing,tv,13,8.32,visual_novel,767642,186,8681,r,2015,spring,"['Action', 'Fantasy', 'Supernatural']",['ufotable']
14513,Magi: The Labyrinth of Magic,504379,finished_airing,tv,25,8.03,manga,941010,131,8530,pg_13,2012,fall,"['Action', 'Adventure', 'Fantasy', 'Shounen']",['A-1 Pictures']
40052,Great Pretender,259720,finished_airing,tv,23,8.26,original,536655,338,8522,r,2020,summer,"['Action', 'Adventure', 'Mystery']",['Wit Studio']
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,99726,currently_airing,tv,12,8.97,manga,495446,364,8317,pg_13,2022,spring,"['Comedy', 'Psychological', 'Romantic Subtext', 'School', 'Seinen', 'Suspense']",['A-1 Pictures']
43299,Wonder Egg Priority,280948,finished_airing,tv,12,7.72,original,632918,263,8298,r,2021,winter,"['Drama', 'Fantasy', 'Psychological']",['CloverWorks']
42361,"Ijiranaide, Nagatoro-san",337374,finished_airing,tv,12,7.38,manga,645247,251,8155,pg_13,2021,spring,"['Comedy', 'Romantic Subtext']",['Telecom Animation Film']
467,Koukaku Kidoutai: Stand Alone Complex,154728,finished_airing,tv,26,8.43,manga,366540,507,8086,r,2002,fall,"['Action', 'Adult Cast', 'Detective', 'Mecha', 'Military', 'Sci-Fi', 'Seinen']",['Production I.G']
30296,Rakudai Kishi no Cavalry,496251,finished_airing,tv,12,7.46,light_novel,831890,163,8082,r,2015,fall,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'School']","['SILVER LINK.', 'Nexus']"
35247,Owarimonogatari 2nd Season,169119,finished_airing,tv,7,8.9,light_novel,349908,538,8054,r,2017,summer,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",['Shaft']
38408,Boku no Hero Academia 4th Season,911991,finished_airing,tv,25,7.95,manga,1461319,58,8036,pg_13,2019,fall,"['Action', 'School', 'Shounen', 'Super Power']",['Bones']
6114,Rainbow: Nisha Rokubou no Shichinin,144272,finished_airing,tv,26,8.49,manga,359552,521,7965,r,2010,spring,"['Delinquents', 'Drama', 'Historical', 'Seinen', 'Suspense']",['Madhouse']
